Accuracy@1,Accuracy@5,Accuracy@10
70728,216560,170431
64307,231057,248659
164779,215982,248660
165015,229058,29379
163804,192953,164449
139140,219335,247547
163454,230862,8624
162914,100244,243163
162908,222098,246635
76638,230827,245257
162895,230225,45186
162530,216463,243712
162434,230222,245250
65841,230067,233982
161577,230186,245777
157791,229052,233953
159884,229261,233954
160858,229041,245140
160283,191757,130874
80000,94801,244742
159337,211841,244681
151408,201882,243399
158375,228641,242800
157772,228659,239833
157774,226702,244020
157468,228535,37839
157203,228506,243346
154534,224127,243162
154215,225284,243584
130472,224557,243533
138910,227612,239442
153113,224372,243147
151404,224038,243160
151853,149316,243266
50832,165697,242816
21904,227876,235170
150853,222210,234330
139732,227735,236421
139938,228146,242591
139675,221828,234182
150083,204207,242366
149540,221765,242127
149496,227738,233278
104941,226043,159775
148635,227343,215161
100763,26295,222264
93121,226935,238463
139000,226675,7845
140777,207938,241193
148617,227066,231143
148664,225950,188276
74979,226894,186122
10694,110589,42373
36195,156845,238218
140214,224417,239647
97280,226504,233374
140111,226261,237323
78929,226195,236332
144941,224429,239940
129547,223869,228950
141277,226002,239144
140315,222942,233510
139007,58777,238819
145784,223686,238226
143481,224158,237808
141400,224399,237249
140553,224183,8112
140551,224139,234163
140465,223858,232021
140312,223586,233913
139381,223558,234170
139668,222770,233646
140183,219408,99933
140080,223371,196140
138944,223190,232711
139145,220909,232297
139230,113247,232941
139741,222975,232491
138767,217816,102020
133609,222395,232980
138943,221690,232981
138855,222407,232828
100963,222443,232360
126351,221208,232790
93200,222369,230931
138325,222355,232638
115526,222025,232827
137964,220257,221826
138323,222197,229734
138318,221467,200580
138088,188673,218108
137732,154199,109145
30826,217500,232293
129168,220527,232025
136598,221114,232256
127799,175452,232246
128990,62107,232015
124182,117694,232075
113673,220013,212015
135841,213455,231360
134930,208703,231780
135515,219844,112921
135565,219772,228844
96328,219607,231575
135061,219608,231757
134536,210676,231363
134985,219478,229302
133834,219231,231116
133489,219326,231117
107621,216412,231112
91108,218149,231107
133486,218509,216560
133481,217819,231057
75702,218665,215982
,102236,229058
,218459,192953
,218542,219335
,218346,230862
,217790,100244
,217896,222098
,217805,230827
,217874,230225
,211447,216463
,217011,230222
,160480,230067
,214693,230186
,216122,230170
,216314,229052
,215971,229261
,216233,229045
,216118,229041
,216248,191757
,216136,94801
,216107,211841
,216095,201882
,215810,228641
,215958,228659
,215965,226702
,215448,228535
