Accuracy@1,Accuracy@5,Accuracy@10
,337203,318830
,337263,319188
,337269,319582
,338127,319677
,338448,319893
,338825,320064
,338937,320484
,338981,320581
,339116,320636
,339138,321359
,339342,321614
,339344,321754
,339345,321898
,339655,321974
,339754,322151
,340054,322222
,340248,322253
,340297,322293
,340603,322438
,340729,322525
,341134,322638
,341190,322912
,341212,323056
,341361,323092
,342192,323219
,342279,323373
,342282,323535
,342648,323995
,343331,324236
,343816,324254
,344392,324497
,344401,324662
,344460,325012
,344487,325153
,344516,326200
,344591,326311
,344597,326479
,344642,326672
,344686,326861
,344878,327113
,345093,327260
,345296,327332
,345650,327362
,345682,327365
,345892,327560
,345924,327974
,345979,328053
,346517,328290
,347022,328396
,347490,328654
,347756,328706
,348205,329058
,348309,329181
,348761,329216
,349812,329456
,349978,329576
,350751,329814
,350783,329872
,351494,329916
,352291,330268
,352487,330299
,352694,330540
,352880,330757
,354745,331310
,355090,331474
,355341,331676
,356414,331948
,356476,331993
,356571,332003
,357026,332083
,357559,332259
,358022,332282
,358407,332389
,359101,332599
,361004,332600
,361177,332700
,361189,332709
,361292,332830
,361313,332872
,362133,332887
,362246,332917
,362291,333053
,362999,333086
,363801,333323
,364116,333386
,364144,333448
,364761,333500
,364764,333893
,364766,333972
,364767,334067
,364768,334420
,364769,334624
,365462,334723
,365473,335056
,365772,335134
,365934,335304
,365961,335307
,366989,335373
,367120,335382
,367414,335589
,367809,335857
,367848,335882
,36802,335887
,36806,335928
,368417,335962
,368629,336054
,368710,336379
,369151,336485
,369226,336624
,369227,337203
,369228,337263
,370355,337269
,372138,338127
,372560,338448
,372599,338825
,372729,338937
,372760,338965
,372790,338981
,373036,339116
,373253,339138
,373467,339342
,373794,339344
,374628,339345
,375619,339655
,375721,339754
,375830,339941
,376448,340054
,376826,340248
,377019,340297
,377074,340603
,377113,340729
,377155,341134
,377385,341190
,377600,341212
,377961,341361
,378081,341402
,378168,342192
,378264,342279
,378344,342282
,378383,342648
,378482,343331
,379005,343560
,379792,343816
,380730,344324
,380875,344392
,381006,344401
,381915,344460
,382175,344487
,382840,344516
,383069,344591
,383189,344597
,383369,344642
,383392,344686
,384175,344878
,384886,345093
,384887,345296
,385070,345650
,385253,345682
,385939,345892
,386220,345924
,386260,345979
,386594,346517
,386778,347022
,386893,347490
,387144,347756
,387204,348164
,387315,348205
,387338,348309
,387518,348761
,387641,349812
,387755,349978
,387980,350751
,388105,350783
,388402,351494
,388628,352291
,389773,352487
,389910,352694
,390514,352860
,390713,352880
,390853,354745
,391050,355090
,391254,355341
,391263,356414
,391267,356476
,391269,356571
,391364,357026
