Accuracy@1,Accuracy@5,Accuracy@10
,272737,251362
,272742,251572
,272836,251629
,273440,251758
,273499,251789
,273615,251817
,273728,252104
,274086,252383
,274091,252493
,274199,252643
,274269,252779
,274412,253674
,274474,254601
,274511,254603
,274833,254721
,275291,254759
,275360,255449
,275668,255743
,275859,255932
,276102,256087
,276111,256532
,276364,256571
,276424,256574
,276466,256575
,276486,256576
,277031,256577
,277556,256578
,277812,256759
,277968,256867
,278844,256879
,279425,256991
,279924,257490
,280123,257695
,280193,25793
,280245,258072
,280333,258135
,280755,258792
,282468,259095
,282755,259413
,283304,260528
,283427,260531
,283697,260626
,283851,260694
,283891,260816
,285024,260865
,285523,261002
,285558,261003
,285637,261100
,285645,261498
,285809,261519
,285814,261538
,285852,261797
,285854,262050
,286221,262393
,286524,262532
,286845,262552
,287049,262605
,287123,262732
,287374,262748
,287378,262763
,287947,262766
,288121,262768
,288143,262794
,288847,262877
,289028,263751
,289152,264120
,289228,264136
,289280,264321
,289655,264421
,290491,264606
,290913,264720
,290916,264722
,291893,264747
,291924,264770
,291996,264997
,292491,265188
,292505,265394
,292860,265448
,293428,265638
,29379,265645
,294768,265789
,294833,266085
,294856,266092
,294893,266442
,295200,266443
,295208,266646
,295230,266831
,295429,266878
,295629,266938
,295901,266962
,295905,267002
,296229,267090
,296439,267237
,296498,267241
,296589,267358
,296781,267369
,296782,267554
,296784,267710
,296786,267802
,296836,267829
,297116,267901
,297392,267904
,297566,267916
,297645,267918
,297709,268525
,297734,268950
,298031,269167
,298066,269401
,298281,269524
,298934,269611
,298951,269814
,299155,270342
,299631,270462
,299928,271228
,299931,271375
,300536,271446
,300542,271757
,300780,272342
,300805,272354
,300981,272366
,301455,272472
,301530,272567
,302470,272583
,302581,272737
,302831,272742
,303155,272836
,303163,273440
,303698,273499
,303705,273615
,303762,273728
,303773,274086
,303794,274091
,303945,274199
,304052,274269
,304083,274412
,304135,274474
,304174,274511
,304191,274833
,304217,275286
,304573,275291
,304826,275360
,304927,275370
,305103,275668
,305255,275859
,306069,276068
,306504,276102
,306755,276111
,306763,276364
,306970,276424
,307398,276466
,307407,276486
,307816,277031
,308199,277556
,30826,277812
,308672,277968
,30881,278844
,308898,279425
,308978,279924
,309035,280123
,309163,280193
,309806,280245
,309977,280333
,310396,280755
,310424,282468
,310470,282755
,310609,283304
,310641,283427
,310690,283697
,310903,283851
,310993,283891
,311099,285024
,311283,285523
,311603,285558
,311835,285573
,312074,285637
,312189,285645
,312204,285809
,313080,285814
,313313,285852
,313478,285854
,314063,286221
,314069,286524
,314075,286845
,314076,287049
,314283,287123
,314585,287374
,314777,287378
,316155,287947
,316269,288121
,316356,288143
,317057,288242
,317066,288847
,317068,288931
,317474,289028
,317755,289152
,318010,289228
,318127,289280
,31815,289655
,318255,290135
,318607,290491
,318609,290913
,318731,290916
,318772,291893
,318797,291924
,319532,291996
,319689,292491
,319854,292505
,320084,292860
,320199,293428
,320511,29379
,320878,294768
,321385,294833
,321550,294856
,321558,294893
,321574,295200
,321592,295208
,321608,295230
,322253,295429
,322331,295629
,322538,295901
,322914,295905
,323134,296229
,323690,296439
,324237,296498
,324285,296589
,324391,296781
,324429,296782
,324719,296784
,324995,296786
,325195,296836
,325221,296878
,325523,297116
,325694,297183
,325812,297392
,325982,297566
,326116,297645
,326377,297709
,328198,297734
,328315,298031
,328481,298066
,328554,298281
,328641,298934
,328694,298951
,329248,299155
,32936,299631
,329512,299928
,329626,299931
,330241,300157
,330353,300536
,330415,300542
,330640,300780
,330680,300805
,330754,300981
,331311,301455
,331447,301530
,331550,302470
,332008,302581
,332019,302831
,332034,303155
,332053,303163
,332124,303314
,332421,303405
,332489,303698
,332521,303705
,332635,303762
,332982,303773
,333541,303794
,333631,303945
,333654,304052
,333803,304083
,334480,304135
,334635,304174
,334864,304176
,334876,304191
,334980,304217
,334992,304573
,335147,304826
,335173,304927
,335224,305103
,335249,305255
,335657,306069
,335778,306392
,336231,306504
,336514,306755
,336833,306763
,337077,306970
,337150,307398
,337181,307407
,337209,307758
,33737,307816
,337680,308199
,337707,30826
,337887,308672
,338154,30881
,338229,308898
,338271,308978
,338529,309035
,338531,309163
,338656,309415
,338675,309806
,338809,309977
,339000,310396
,339228,310424
,339248,310470
,339614,310609
,339896,310641
,340470,310690
,341976,310903
,342074,310993
,342391,311099
,342410,311283
,342559,311603
,342926,311835
,343242,312074
,343245,312189
,343385,312204
,343422,312867
,343584,312966
,343832,313080
,344436,313313
,344544,313478
,345003,314063
,345213,314069
,345429,314075
,345740,314076
,346007,314094
,347302,314283
,347389,314585
,347587,314777
,347599,316155
,347734,316269
,348368,316356
,348758,317057
,349051,317066
,34934,317068
,349782,317474
,350285,317755
,350290,318010
,350375,318127
,351349,31815
,352785,318255
,353126,318607
,353472,318609
,3537,318731
,353731,318734
,35385,318772
,355926,318797
,356687,319532
,357325,319689
,357997,319854
,358823,319860
,358846,320084
,359940,320199
,360642,320511
,360913,320878
,361559,321385
,361916,321550
,36195,321558
,362106,321574
,362404,321592
,362496,321608
,362743,322253
,36343,322331
,365041,322538
,365775,322812
,367629,322914
,368452,323134
,369295,323690
,369319,324237
,369558,324285
,370725,324391
,371968,324429
,372013,324719
,372818,324995
,372973,325195
,373944,325221
,373950,325523
,374264,325694
,374689,325812
,374920,325982
,376381,326116
,376688,326377
,376779,328198
,376882,328315
,377141,328481
,377184,328554
,377393,328641
,377474,328694
,378068,329248
,378258,32936
,37839,329512
,378619,329626
,378989,330241
,379086,330353
,379525,330415
,380520,330640
,38185,330680
,382703,330754
,38297,331115
,383358,331311
,384184,331447
,384543,331550
,385237,331551
,385389,332008
,385504,332019
,385550,332034
,385989,332053
,386518,332124
,386762,332421
,386807,332489
,387536,332521
,387940,332635
,388342,332982
,390546,333541
,391520,333631
,392847,333654
,392946,333803
,393007,334480
,393098,334635
,393147,334690
,393161,334864
,393719,334876
,393829,334980
,393932,334992
,394030,335147
,394547,335173
,394692,335224
,394950,335249
,395007,335657
,395071,335778
,395558,336231
,395691,336514
,395835,336833
,395919,337077
,396808,337086
,397465,337150
,397467,337181
,397842,337209
,398383,33737
,398965,337680
,398995,337707
,399087,337887
,399291,337903
,399997,338154
,400062,338212
,400668,338229
,401418,338271
,404471,338529
,40478,338531
,404879,338656
,40580,338675
,406171,338809
,406478,339000
,406995,339224
,407382,339228
,407434,339248
,408060,339614
,408124,339896
,408330,340470
,408555,341109
,409704,341604
,409705,341976
,410569,342074
,41092,342391
,411529,342410
,411585,342559
,411588,342926
,411794,343242
,411841,343245
,417765,343385
,418692,343422
,419692,343584
,420188,343832
,42066,344436
,421160,344544
,421506,345003
,424772,345213
,424852,345429
,43277,345740
,45186,346007
,46216,347302
,49412,347389
,50607,347587
,50832,347599
,56946,347734
,58777,348368
,58779,348758
,60557,349051
,60724,34934
,62107,349782
,63692,350285
,64307,350290
,65841,350375
,67589,351349
,68305,351853
,68357,352785
,70410,353126
,70728,353472
,71406,3537
,74375,353731
,74759,35385
,74979,355039
,75702,355926
,75794,356687
,75800,356778
,76638,357325
,76657,357997
,77067,358823
,78416,358846
,7845,359940
,78929,360642
,79053,360913
,79112,361559
,79318,361916
,79764,36195
,80000,362106
,8112,362404
,81493,362496
,83258,362743
,83706,36343
,8624,364947
,86576,365041
,87522,365775
,88265,367629
,89107,368452
,89432,369295
,91108,369319
,92095,369558
,92579,370725
,93121,371968
,94801,371987
,95232,372013
,96273,372516
,96490,372818
,96910,372973
,97006,373944
,97213,373950
,97228,374111
,97280,374264
,97413,374689
,97912,374920
,98069,376381
,99358,376688
,99540,376779
,99694,376882
,99933,377141
,99948,377184
,,377393
,,377474
,,378068
,,378258
,,37839
,,378619
,,378989
,,379086
,,379525
