Accuracy@1,Accuracy@5,Accuracy@10
374111,110589,83258
353472,225950,210940
376779,206949,210865
357997,159157,105738
373885,227066,211484
353126,207938,204914
352785,226935,212035
377184,226675,211791
335132,227343,208025
380520,227319,133191
272472,227738,212263
376882,226043,212051
252779,204207,106691
379525,221765,212388
383358,195357,212573
383491,225498,99358
320878,227735,212856
385389,228146,212544
385504,165697,212545
384543,149316,165294
385550,224038,213272
386762,224372,214854
386807,224127,212635
172388,224557,215448
387940,227612,215651
393932,223948,215655
395007,228506,215958
395691,226702,215965
395919,228535,215810
397842,228641,215898
398383,211841,216095
396808,229041,216107
399087,229261,215831
397465,229045,216136
399291,229052,216248
397467,230170,216243
377141,230225,216233
398648,216463,216118
399997,230222,215971
401418,230217,216314
198748,100244,216122
198508,222098,160480
405376,230827,217011
337680,229058,211447
406463,230857,217800
406171,192953,217896
406995,230862,217805
407382,231057,217973
410569,229302,217815
104379,231116,217667
408060,35385,218346
409520,231117,218459
414960,231112,102236
416401,231107,218730
421160,231757,218665
251824,231363,217819
422792,230122,218149
417765,228844,218509
,231575,216412
,112921,219326
,212015,219231
,231887,140886
,231360,219478
,231780,210676
,232100,219608
,232075,219844
,232246,213455
,232015,208703
,232256,219204
,218108,63149
,200580,220013
,232827,110774
,230931,62107
,232638,175452
,232828,221114
,232360,217500
,232790,220527
,233006,188673
,232941,154199
,232491,221467
,232711,222197
,232297,221743
,196140,220257
,234170,222025
,233646,222369
,233913,222443
,234163,221208
,232021,222407
,234361,221690
,237249,222395
,8112,222975
,237808,217816
,238226,113247
,238119,223169
,238819,223228
,238418,220909
,233510,223190
,239144,223371
,239425,133731
,228950,219408
,239940,223553
,233941,222770
,236332,223586
,239647,223558
,233374,223818
,238218,224139
,42373,223858
,231143,224183
,219405,224399
,188276,224158
,186122,223686
,241193,58777
,7845,224132
,222264,222942
,238463,97912
,215161,223132
,242127,226002
,242366,223869
,234182,224429
,241495,226261
,242591,226488
,242801,226504
,232773,224417
,235170,107923
,242816,110589
,243266,225950
,243147,226894
,239442,206949
,37839,159157
,244020,227066
,242069,207938
,239833,226935
,242800,226675
,243399,226648
,242762,227343
,244681,227319
,244716,227738
,245359,226043
,130874,204207
,233953,221765
,245777,195357
,245250,225498
,243712,227735
,244423,228146
,246070,165697
,45186,227876
,246635,149316
,8624,224038
,247547,224372
,164449,224127
,29379,225284
,227559,224557
,170431,227612
,248659,223948
,248254,228506
,248899,226702
,170879,228535
,249549,228641
,249155,211841
,66646,229041
,224958,229261
,250960,229045
,250961,229052
,233955,230170
,251362,230225
,251327,216463
,251572,230222
,251771,230217
,251629,100244
,252383,222098
,252643,230827
,254721,229058
,251197,230857
,255448,192953
,252415,219335
,256087,230862
,256532,231057
,256575,216560
,256574,229302
,256759,231116
,256578,35385
,256576,231117
,256571,231112
,256869,231107
,75794,231757
