Accuracy@1,Accuracy@5,Accuracy@10
393729,321754,305553
393792,321898,305672
393833,321974,305704
393856,322137,306039
393919,322151,306941
394473,322222,307302
394803,322253,307345
395169,322293,307403
395411,322438,307681
396316,322525,307947
398386,322638,307991
399151,322912,308057
399560,323056,308270
399562,323092,308381
399563,323219,308445
403346,323373,308496
403941,323535,308500
404163,323763,308724
404543,323995,309269
405244,324155,309570
405453,324236,309753
406623,324254,309907
406912,324345,310083
407270,324435,310290
407457,324497,310401
407479,324662,310636
407555,325012,310648
407862,325153,310660
408146,326200,310912
408298,326311,310932
408608,326479,311129
409029,326672,311216
409239,326861,311231
411058,327113,311292
412584,327260,311302
412885,327332,311303
413195,327362,311462
413197,327365,311466
413199,327560,311602
413200,328053,311631
413316,328290,311632
413325,328396,311687
413328,328654,311809
413331,328706,311817
413333,329058,311819
413334,329181,311973
413335,329216,311974
413337,329456,312097
413338,329576,312112
413457,329814,312195
414134,329872,312315
414455,329916,312346
416799,330540,312365
420052,330757,312528
421045,331310,312722
422042,331474,312734
422090,331676,312830
423721,331948,312956
425907,331993,312960
425999,332003,313182
426009,332083,313197
49996,332096,313208
53184,332259,313315
54525,332282,313424
65899,332389,313444
69814,332599,313593
72872,332600,313594
72905,332700,313711
84620,332830,313740
86745,332872,313787
96320,332887,313846
99718,332917,313937
,333053,314064
,333086,314079
,333323,314416
,333386,314914
,333448,315140
,333500,315326
,333630,315812
,333893,315894
,333972,315948
,334067,316238
,334420,316806
,334624,316811
,334723,316938
,334865,317051
,335056,317163
,335134,317219
,335172,317255
,335304,317782
,335307,317843
,335373,317872
,335382,317902
,335589,318830
,335857,319188
,335882,319582
,335887,319677
,335928,319893
,335962,320064
,336054,320484
,336379,320581
,336485,320636
,336624,320879
,336957,321359
,337203,321614
,337263,321754
,337269,321898
,338127,321974
,338448,322137
,338825,322151
,338937,322222
,338965,322253
,338975,322293
,338981,322438
,339116,322525
,339138,322638
,339342,322912
,339344,323056
,339345,323092
,339655,323219
,339754,323373
,340054,323535
,340248,323763
,340297,323995
,340603,324155
,340729,324236
,341134,324254
,341190,324345
,341212,324435
,341361,324497
,341402,324662
,341895,325012
,341958,325153
,342192,326200
,342279,326311
,342282,326479
,342648,326672
,343331,326861
,343816,327113
,344324,327260
,344392,327332
,344401,327362
,344460,327365
,344487,327560
,344516,327974
,344591,328053
,344597,328290
,344642,328396
,344686,328654
,344878,328706
,345093,329058
,345296,329181
,345650,329216
,345682,329456
,345892,329576
,345924,329814
,345979,329872
,346517,329916
,347022,330268
,347490,330299
,347756,330540
,348164,330757
,348205,331310
,348309,331474
,348761,331676
,349812,331948
,349978,331993
,350312,332003
,350751,332083
,350783,332096
,351494,332259
,352291,332282
,352487,332389
,352694,332599
,352860,332600
,352880,332700
,353084,332709
,353305,332830
,353523,332872
,354745,332887
,355090,332917
,355149,333053
,355341,333086
,356414,333323
,356476,333386
,356571,333448
,357026,333500
,357559,333630
,358022,333893
,358188,333972
,358376,334067
,358407,334420
,359101,334624
,360872,334723
,361004,334865
,361177,335056
,361189,335134
,361292,335172
,361313,335304
,362133,335307
,362246,335373
,362291,335382
,362999,335589
,363801,335857
,364116,335882
,364144,335887
,364761,335928
,364764,335962
,364766,336054
,364767,336379
,364768,336485
,364769,336624
,365462,336957
,365473,337203
,365772,337263
,365807,337269
,365934,338127
,365961,338448
,366989,338825
,367120,338937
,367414,338965
,367809,338975
,367848,338981
,36802,339116
,36806,339138
,368417,339342
,368629,339344
,368710,339345
,368757,339655
,368993,339754
,369151,339941
,369152,340054
,369226,340248
,369227,340297
,369228,340603
,370355,340729
,372138,341134
,372560,341190
,372599,341212
,372729,341361
,372760,341402
,372790,341895
,373036,341958
,373253,342192
,373467,342279
,373794,342282
,374628,342488
,374948,342648
,375619,343093
,375721,343331
,375830,343454
,376448,343560
,376589,343816
,376826,343932
,377019,344324
,377074,344392
,377113,344401
,377155,344460
,377385,344487
,377600,344516
,377961,344591
,378081,344597
,378168,344642
,378264,344686
,378344,344878
,378383,345093
,378482,345296
,379005,345650
,379042,345682
,379791,345892
,379792,345924
,380533,345979
,380730,346517
,380875,347022
,380966,347490
,381006,347756
,381333,348164
,381915,348205
,382175,348309
,382840,348761
,382887,349812
,383069,349978
,383074,350312
,383189,350751
,383305,350783
,383369,351494
,383392,352291
,384175,352487
,384315,352694
,384886,352860
,384887,352880
,385070,353084
,385253,353305
,385939,353523
,386220,354745
,386260,355090
,386594,355149
,386778,355341
,386893,356414
,387144,356476
,387204,356571
,387245,357026
,387315,357559
,387338,358022
,387518,358188
,387641,358376
,387755,358407
,387980,359101
,388105,359289
,388402,360872
,388628,361004
,389773,361177
,389910,361189
,390514,361292
,390713,361313
,390853,362133
,391050,362246
,391127,362291
,391254,362999
,391263,363309
,391267,363801
,391269,364116
,391364,364144
,391398,364761
,391404,364764
,391408,364766
,391413,364767
,391459,364768
,391675,364769
,391722,365462
,391742,365473
,391892,365772
,392229,365807
,392389,365934
,392420,365961
,392498,366989
,392569,367120
,392610,367414
,392774,367809
,392784,367848
,392785,36802
,392811,36806
,392839,368290
,393156,368417
,393681,368543
,393723,368629
,393727,368710
,393728,368757
,393729,368993
,393792,369151
,393833,369152
,393856,369226
,393919,369227
,394473,369228
,394803,370355
,394851,372138
,395169,372145
,395411,372560
,396316,372599
,397107,372729
,398046,372760
,398070,372790
,398386,373036
,399151,373253
,39934,373467
,399547,373794
,399560,374628
,399562,374948
,399563,375619
,403102,375721
,403191,375830
,403346,376448
,403941,376589
,404163,376826
,404543,377019
,404776,377074
,405244,377113
,405453,377155
,406623,377385
,406912,377600
,407270,377961
,407457,378081
,407479,378168
,407555,378264
,407862,378344
,408146,378383
,408298,378482
,408505,379005
,408608,379042
,408957,379791
,409029,379792
,409239,380533
,409603,380730
,411006,380875
,411058,380966
,411452,381006
,412584,381333
,412706,381915
,412885,382175
,413195,382840
,413197,382887
,413199,383069
,413200,383074
,413316,383189
,413325,383305
,413328,383369
,413331,383392
,413333,384175
,413334,384315
,413335,384381
,413337,384725
,413338,384886
,413457,384887
,414134,385070
,414455,385253
,416799,385939
,420052,386220
,420182,386260
,421045,386594
,421255,386778
,422042,386893
,422090,387144
,423721,387204
,425516,387245
,425907,387315
,425999,387338
,426009,387518
,49996,387641
,50228,387755
,53184,387980
