Accuracy@1,Accuracy@5,Accuracy@10
338707,307389,303579
339227,307398,303614
339481,307405,303682
339573,307427,303691
339702,307485,303795
339787,307545,303801
339877,307570,303896
340342,307747,303951
340465,307858,304046
340508,307901,304077
340656,307923,304199
341219,308081,304211
341227,308095,304239
341273,308382,304250
341702,308394,304393
341793,308544,304420
341903,308583,304424
341923,308584,304440
342685,308592,304501
343141,308656,304586
343261,308671,304645
343295,308675,304739
343536,308894,304751
343634,308975,304926
343721,309041,304929
344220,309253,305004
344580,309273,305032
344727,309308,305036
344827,309489,305114
345094,309563,305156
346978,309665,305161
347014,309851,305389
347025,309996,305415
347491,310196,305542
347837,310266,305571
347983,310444,305585
348445,310446,305703
348461,310494,305739
348609,310499,305792
348798,310601,305796
349104,310612,305852
349118,310665,305918
349135,310671,306052
349721,310685,306185
350089,310843,306229
350230,310853,306231
351212,310878,306366
351358,310908,306545
351720,311192,306551
351835,311194,306623
352076,311360,306719
352508,311371,306736
354418,311390,306738
355056,311396,306740
355101,311584,306896
355210,311719,307074
355228,311722,307122
355763,311778,307129
356116,311853,307134
356124,311854,307158
356307,312063,307163
357135,312077,307193
357136,312686,307389
357251,312818,307398
357859,312821,307405
357906,312888,307427
358439,312924,307485
358566,312925,307545
358739,312959,307570
358788,313066,307747
359079,313211,307858
359117,313328,307901
359131,313382,307923
359438,313407,308081
359887,313428,308095
360232,313430,308382
360513,313432,308394
361127,313697,308544
361177,313761,308583
361275,314102,308584
361460,314271,308592
361672,314302,308656
361673,314317,308671
362345,314320,308675
362501,314341,308894
363053,314538,308975
363961,314641,309041
364402,314685,309253
364529,314761,309273
365018,314845,309308
365181,314937,309489
365230,315132,309563
365470,315196,309665
365483,315281,309837
365537,315332,309851
365538,315401,309996
365759,315468,309997
366610,315481,310196
366834,315495,310266
366855,315497,310303
366906,315586,310444
366985,315698,310446
367963,316061,310494
368281,316195,310499
368968,316246,310601
369229,316298,310612
369434,316348,310665
369560,316363,310671
369866,316558,310685
370214,316752,310843
370382,316792,310853
370448,317027,310878
370471,317037,310908
370632,317073,311192
371233,317102,311194
371424,317201,311360
371546,317250,311371
371817,317405,311390
372078,317417,311396
372152,317423,311584
372844,317602,311719
372956,317614,311722
373148,317702,311778
374001,317803,311853
374021,317912,311854
374058,317914,312063
374121,318166,312077
374227,318211,312095
374289,318353,312686
374534,318363,312818
374700,318432,312821
375264,318457,312888
375651,318498,312924
375826,318856,312925
376155,318872,312959
376253,318903,313066
376254,318930,313211
376269,318943,313328
376329,318944,313382
376332,319004,313407
377031,319022,313428
377559,319050,313430
377751,319061,313432
377769,319127,313697
377798,319139,313761
377837,319161,313899
377854,319163,314102
377884,319169,314271
378034,319176,314302
378109,319199,314317
378332,319261,314320
378504,319300,314341
379128,319382,314538
379299,319509,314641
379573,319600,314685
379590,319877,314761
379693,319961,314845
379717,319976,314937
380322,320008,315132
380676,320020,315196
381219,320142,315203
381470,320158,315281
385046,320162,315332
385394,320171,315401
386022,320243,315468
386070,320271,315481
386561,320285,315495
386663,320338,315497
387140,320344,315586
387247,320347,315698
387367,320657,316061
387475,320671,316195
38789,320673,316246
388866,320788,316298
388931,320790,316348
388955,320791,316363
388974,320795,316558
389018,320813,316752
389901,320814,316792
389941,320851,317027
391138,320887,317037
391626,320968,317073
391866,320989,317102
