Accuracy@1,Accuracy@5,Accuracy@10
,137427,170061
,138088,171049
,137732,170885
,133355,171525
,137474,171058
,137244,171359
,137167,171073
,136598,163806
,120432,170124
,127799,169984
,128990,170191
,135697,163443
,135122,164831
,76657,169365
,124182,157784
,113673,169932
,135841,163789
,135550,169608
,134930,169840
,135515,158041
,108102,154787
,134713,169831
,135565,168847
,135526,162882
,96328,152176
,98856,153055
,44419,169446
,135091,169166
,135061,168691
,134536,168834
,120546,163121
,133618,168209
,130530,167682
,134720,168412
,134985,168104
,133489,167706
,131073,167714
,133888,167616
,107621,167554
,91108,167644
,134676,167634
,111441,167622
,133486,166966
,133481,166961
,75702,166519
,,167215
,,163050
,,119251
,,165646
,,165798
,,142508
,,89107
,,70728
,,64307
,,164779
,,165015
,,163804
,,113592
,,162395
,,164472
,,40478
,,139140
,,163709
,,163454
,,163799
,,155003
,,162914
,,162908
,,162911
,,76638
,,163495
,,162890
,,163044
,,162895
,,162892
,,162960
,,162548
,,162530
,,162434
,,162374
,,162045
,,65841
,,161910
,,161577
,,160860
,,149633
,,161713
,,161672
,,161395
,,160966
,,157791
,,159884
,,160858
,,159699
,,160521
,,160270
,,160312
,,160283
,,159449
,,80000
,,159337
,,160045
,,159802
,,159638
,,151408
,,159100
,,149467
,,147941
,,158375
,,92579
,,157772
,,157765
,,157774
,,157812
,,157767
,,157468
,,157203
,,156513
,,156842
,,157276
,,156822
,,60724
,,99694
,,3537
,,156239
,,136353
,,154840
,,154939
,,154103
,,154534
,,154518
,,153299
,,154215
,,153078
,,153077
,,154044
,,145138
,,153421
,,153449
,,130472
,,153068
,,138910
,,31815
,,153287
,,153108
,,153113
,,153072
,,153050
,,78416
,,132827
,,133810
,,152604
,,151404
,,25793
,,105761
,,151853
,,143073
,,108121
,,50832
,,140163
,,149941
,,151280
,,151024
,,151062
,,151190
,,150989
,,150698
,,150853
,,149954
,,67967
,,150481
,,139732
,,139938
,,139675
,,150083
,,149990
,,147429
,,149797
,,148419
,,149540
,,149496
,,104941
,,149468
,,145028
,,149440
,,148635
,,100763
,,93121
,,144902
,,140565
,,139000
,,140777
,,148617
,,32936
,,148664
,,74979
,,10694
,,36195
,,140214
,,97280
,,140111
,,95232
,,146532
,,78929
,,144785
,,147181
,,144941
,,129547
,,146813
,,141277
,,98069
,,140315
,,139007
,,145784
,,139142
,,141501
,,143481
,,141400
,,140553
,,140551
,,140982
,,140761
,,140755
,,140465
,,139899
,,140167
,,129725
,,140248
,,140292
,,140299
,,140164
,,139381
,,139668
,,139706
,,139694
,,140080
,,139639
,,138944
,,139677
,,139145
,,139230
,,139822
,,139915
,,139741
,,139762
,,139889
,,138767
,,139150
,,138930
,,133609
,,138937
,,101623
,,138943
,,138566
,,138875
,,138888
,,138547
,,135816
,,133555
,,138628
,,100963
,,131284
,,107587
,,129336
,,128843
,,93200
,,135884
,,138325
,,115524
,,137964
,,138323
,,138318
,,137954
,,137427
,,137756
,,138088
,,137732
,,30826
,,133355
,,137474
,,136618
,,137244
,,137182
,,137167
,,128181
,,135168
,,136598
,,120432
,,127799
,,128990
,,135697
,,135122
,,76657
,,135500
,,124182
,,113673
,,135841
,,133525
,,135550
,,134930
,,135515
,,108102
,,134713
,,135565
,,135526
,,96328
,,98856
,,44419
,,97213
,,135091
,,135061
,,134536
,,120658
,,120546
,,133618
,,130530
,,134720
,,134985
,,123356
,,133489
,,131073
,,133888
,,107621
,,91108
,,134676
,,68282
,,111441
,,133486
,,133481
,,75702
